Establecimiento;Tipo;Direccion;Numero;CodigoPostal;Coordenada_X;Coordenada_Y;Altitud;Municipio;Plazas
HIPERDINO;BAR;NAVE PARCELA 53, SECTOR 9, C.C. HIPERDINO FAÑABÉ ;0;38670;0;0;0;ADEJE;0
HIPERDINO;BAR;C/. TOME CANO, S/N. (SUPERMERCADO HIPERDINO);0;38005;0;0;0;SANTA CRUZ DE TENERIFE;0
HIPERSUR-1;BAR;LAS ANDORIÑAS, A-6.9 POLIG. ;0;38620;0;0;0;SAN MIGUEL;25
HIPERTREBOL;RESTAURANTE;HOYA FRIA, S/N. CTRA.;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;150
HIPOLITO DIAZ LOPEZ;BAR;BARRIO NUEVO DE OFRA ;0;38000;0;0;0;LA LAGUNA;0
HIPPOTAMUS;BAR;C.C. PLAYA FA|ABE LOC. 7 ;0;38670;0;0;0;ADEJE;24
HIRACHE GARA;RESTAURANTE;CTRA. GENERAL, 25;0;38000;0;0;0;GUIA DE ISORA;60
HISPANO ARGENTINA, PIZZERIA;CAFETERIA;JOSE CUBILES, 6 ;0;38007;0;0;0;SANTA CRUZ DE TENERIFE;23
HISTORIAS PARA NO DORMIR;RESTAURANTE;EL CALLEJON, S/N.;0;38294;0;0;0;SANTA CRUZ DE TENERIFE;38
HMS DISCOVERY;CAFETERIA;RAFAEL PUIG, AVDA. PLAYA SHOP C.C., L-23;0;38660;0;0;0;ADEJE;25
HOBBIT, EL;BAR;CTRA. GENERAL DEL NORTE, 138 ;0;38298;0;0;0;LA LAGUNA;0
HOGAR DEL PESCADOR;BAR;CASINO, S/N. ;0;38000;0;0;0;ARICO;0
HOGAR RECREO;BAR;DEL AYTO PZA. ;0;38000;0;0;0;EL ROSARIO;0
HOJALDRE, EL;BAR;UNAMUNO, 5 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
HOJALDRE, EL;BAR;SAN VICENTE, 21 ;0;38108;0;0;0;LA LAGUNA;0
HOLA CANARIAS;CAFETERIA;SALYTIEN L-24B C.C. (LAS AMERICAS) ;0;38660;0;0;0;ADEJE;45
HOLA OLA;ZUMERIA;MARITIMA, 31 AVDA. (EDIF. CHIPAZ, L-3);0;38520;0;0;0;CANDELARIA;0
HOLANDES VOLANDO II, EL;BAR;AMERICA SHOPPING, L-3 Y 9 C.C. ;0;38650;0;0;0;ARONA;56
HOLE HOLE;CAFETERIA;C/. RAMON Y CAJAL, 21 ;0;38004;0;0;0;SANTA CRUZ DE TENERIFE;32
HOLE IN THE WALL, THE;BAR;MARQUES DE CELADA, 18 ;0;38418;0;0;0;LOS REALEJOS;50
HOLIDAY TIME;RESTAURANTE;CC PLAYA FA|ABE, L 1 Y 4 ;0;38670;0;0;0;ADEJE;90
HOLLIVOOD DISCO;BAR;CENTRO COMERCIAL STARCO ;0;38000;0;0;0;ARONA;0
HOLLYWOOD;BAR;HDA. PERDIDA CRTA. GENERAL LAS CA|ADAS ;0;38310;0;0;0;LA OROTAVA;0
HOLLYWOOD;RESTAURANTE;PRESIDENTE C.C.  ;0;38640;0;0;0;ARONA;81
HOLLYWOOD;BAR;C/. TAMARAGUA, 34 ;0;38570;0;0;0;SANTA CRUZ DE TENERIFE;30
HOLLYWOOD;BAR;CTRA. GENERAL, 13 ;0;38680;0;0;0;GUIA DE ISORA;10
HOLLYWOOD;BAR;GENERAL, 16 L-1 ;0;38683;0;0;0;SANTIAGO DEL TEIDE;0
HOLLYWOOD BAR & RESTAURANT BISTRO ;RESTAURANTE;HOLLYWOOD MIRAGE (URB. OASIS DEL SUR) ;0;38650;0;0;0;ARONA;194
HOLYDAY VALLEY;BAR;SAN EUGENIO - TORVISCAS ALTO ;0;38000;0;0;0;ADEJE;0
HOMER;BAR-CAFETERIA;CTRA. GRAL. DE GENETO, EDF. MANOCAY IIB, L- 2;0;38107;0;0;0;SANTA CRUZ DE TENERIFE;0
HOMICIAN;BAR;EL HOMICIAN, S/N. ;0;38000;0;0;0;LA LAGUNA;0
HONDURA, LA;BAR;"ISLA DE LA GOMERA; VILLA ISABEL ";0;38000;0;0;0;ARONA;0
HONDURA, LA;BAR;LA HONDURA ;0;38270;0;0;0;LA LAGUNA;0
HONG KONG;RESTAURANTE;PASEO AMALIA, 4 BAJO ;0;38612;0;0;0;GRANADILLA DE ABONA;64
HONG KONG;RESTAURANTE;DEAN PEREZ CACERES, 18 AVDA. (OBISPO PEREZ CACERES, 18);0;38500;361748;3132994;266;GÜIMAR;60
HONG KONG;RESTAURANTE;BORA BORA, 16 C.C. ;0;38600;0;0;0;ADEJE;66
HONG KONG;RESTAURANTE;GENERAL LA CAMELLA, S/N. CTRA. (EDIF. LA CAMELLA, L-4);0;38627;334317;3107105;340;ARONA;48
HONG KONG;RESTAURANTE;AVDA. DE LOS PUEBLOS HERMANOS, S/N. (C.C. GARDEN CITY, L-10);0;38670;0;0;0;ADEJE;90
HONG KONG 97;RESTAURANTE;LOS HIBISCOS, 4/L-2 ;0;38436;0;0;0;SANTIAGO DEL TEIDE;100
HONG KONG FOOD CITY;RESTAURANTE;"CONSTITUCION AVDA. (LAS ERAS II; 2) ";0;38660;0;0;0;ADEJE;53
HONG KONG FOOD CITY (CIUDAD DE COMIDA HONG KONG);RESTAURANTE;AVDA. LA HABANA, 12 (EDIF. LOS CRISTIANOS III, L-7/8);0;38650;0;0;0;ARONA;112
HONG KONG HAPPY COURT (PATIO FELIZ HONG KONG);RESTAURANTE;C/. NOELIA AFONSO, S/N. (EDIF. ALTEMAR, L-6) ;0;38660;0;0;0;ARONA;68
HONGKONG GOLDEN PALACE;RESTAURANTE;C.C. LAGOS DE FAÑABE, L-5A/B;0;38660;0;0;0;ADEJE;60
HONGO PUB;BAR;C.C. VERONICA III. LOC. 43. LAS AMERICAS ;0;38000;0;0;0;ARONA;0
HONKY TONK CLUB;DISCOTECA;C.C. ALCAMPO NIVEL 1, L-1/2/3/4/5;0;38296;0;0;0;LA LAGUNA;0
HONKY TONK EXPRESS (PIANO BLANCO EXPRESS);DISCOTECA;AVDA. FRANCISCO LA ROCHE, 31;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;80
HONORIO;BAR;DEL CARMEN, 3 TRANSV. BCO. ;0;38000;0;0;0;LA LAGUNA;0
HONORIOS, LOS;TASCA;SAN BARTOLOME DE GENETO, 176 CMNO.;0;38296;0;0;0;LA LAGUNA;35
HOOPS;BAR-CAFETERIA;CTRA. TF-655 LOS CRISTIANOS - GUAZA, 2, EDF. FUNCHAL, LOCAL 11;0;38650;0;0;0;ARONA;0
HOOTERS ESPAÑA;RESTAURANTE;AVDA. ARENAS BLANCAS, 3 (C.C. HOTEL CONQUISTADOR);0;38660;0;0;0;ARONA;110
HOP & GRAPES (EL LUPULO Y LAS UVAS);CIBER CAFE;C.C. PUERTO COLON, 206 ;0;38660;0;0;0;ADEJE;80
HOPPY'S BAR (EL BAR DE HOPPY);BAR;C/. ANTONIO NAVARRO, S/N. (C.C. LOS ATAMANES, L-H4) ;0;38660;0;0;0;ADEJE;37
HORACIO;RESTAURANTE;VERDUGO Y MASSIEU, 17 ;0;38320;0;0;0;LA LAGUNA;40
HORIZON;PUB;AVDA. RAFAEL PUIG LLIVINA, 8 (C.C. VERONICAS III, L-29);0;38660;0;0;0;ARONA;0
HORIZONS ENTERTAINMENT (ENTRETENIMIENTO HORI.);CIBER CAFE;SALYTIEN, 37 C.C. ;0;38660;0;0;0;ADEJE;0
HORIZONTE;BAR;SANTA ROSA DE LIMA, 11 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
HORIZONTE;RESTAURANTE;RIVERA, (SALUD ALTO) ;0;38000;0;0;0;LA LAGUNA;20
HORIZONTE;TASCA;GENERAL CUESTA LA VILLA, 183 CTRA. ;0;38390;0;0;0;SANTA URSULA;30
HORIZONTE;BAR;LA ESTRELLA URB. (EDIF. YLENIA, L-1) ;0;38631;0;0;0;ARONA;0
HORIZONTE;CAFETERIA;C/ VALENCIA, 1,TORVISCAS, URB. - PUEBLO TORVISCAS ;0;38660;0;0;0;ADEJE;52
HORNERA, LA;BAR;AVDA. SAN MIGUEL DE CHIMISAY, 204 BAJO (LA HORNERA);0;38108;0;0;0;LA LAGUNA;0
HORNO DE LEÑA 240°;RESTAURANTE;AVDA. LA HABANA, 11 - C.C. SAN TELMO, LOCAL 5 B;0;38650;0;0;0;ARONA;0
HORNO KATIA;BAR-CAFETERIA;CARRETERA TF-657, 14 (ESQ. C/ ECUADOR) - BEBEDERO;NULL;38626;28,06972467;-16,66236593;0;ARONA;20
HORNO, EL;RESTAURANTE;CALVARIO, 149 ;0;38350;0;0;0;TACORONTE;100
HORNOS DEL TEIDE;RESTAURANTE;ACCESO A CHIGUERGUE KM.0'400;0;38688;324739;3123615;710;GUIA DE ISORA;68
HOROSCOPO;RESTAURANTE;OBISPO PEREZ CACERES, 3 ;0;38600;0;0;0;GRANADILLA DE ABONA;40
HORQUETA, LA;BAR;DR. ALLART, 17 ;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;0
HORREO, EL;BAR;LA ROSA, 108 ;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;0
HORRIO;BAR;VICTOR ZURITA, 19 ;0;38390;0;0;0;SANTA URSULA;30
HORSESHOE, THE;BAR;SANTA MARIA, L-59/61 C.C.  ;0;38670;0;0;0;ADEJE;0
HORTENSIA;BAR;CTRA. GENERAL TF-13 KM.7;0;38000;0;0;0;TEGUESTE;26
HOSPITAL GENERAL;BAR;HOSPITAL GENERAL APARCAMIENTO ;0;38320;0;0;0;LA LAGUNA;42
HOSPITAL GENERAL;RESTAURANTE;LA CUESTA TACO CTRA. (HOSPITAL GENERAL) ;0;38320;0;0;0;LA LAGUNA;24
HOSPITAL LA COLINA;RESTAURANTE;C/. POETA RODRIGUEZ HERRERA, 1 ;0;38006;0;0;0;SANTA CRUZ DE TENERIFE;36
HOSPITAL NTRA. SRA. DE LA CANDELARIA;RESTAURANTE;GENERAL DEL ROSARIO, 145 CTRA. - HOSPITAL UNIV. NTRA. SRA. DE LA CANDELARIA;0;38010;374283;3147520;223;SANTA CRUZ DE TENERIFE;276
HOSPITAL NTRA. SRA. DE LA CANDELARIA;CAFETERIA;GENERAL DEL ROSARIO, 145 CTRA. - HOSPITAL UNIV. NTRA. SRA. DE LA CANDELARIA;0;38010;374283;3147520;223;SANTA CRUZ DE TENERIFE;47
HOSPITAL UNIVERSITARIO;CAFETERIA;LAS TORRES DE TACO (HOSPITAL UNIVERSITARIO DE CANARIAS);0;38108;0;0;0;LA LAGUNA;140
HOSPITAL UNIVERSITARIO - CONSULTAS EXTERNAS;BAR-CAFETERIA;HOSPITAL UNIVERSITARIO DE CANARIAS (CTRA. LA CUESTA/TACO);0;38108;0;0;0;LA LAGUNA;0
HOSPITEN BELLEVUE;BAR;ALEMANIA, 6 (URB. SAN FERNANDO) ;0;38400;28,40731935;-16,54465377;0;PUERTO DE LA CRUZ;37
HOSPITEN RAMBLA;CAFETERIA;GENERAL FRANCO, 115 RMBLA. ;0;38001;28,47494418;-16,25145346;0;SANTA CRUZ DE TENERIFE;37
HOSPITEN SUR;BAR-CAFETERIA;TRASERA DE LA GUARDIA CIVIL, S/N;0;38640;28,05839478;-16,7250216;0;ARONA;69
HOSPITEN TAMARAGUA;BAR;AGUSTIN BETHENCOURT (CLINICA TAMARAGUA) ;0;38400;28,41504558;-16,54876292;0;PUERTO DE LA CRUZ;20
HOSTAL DEL DRAGO, EL;CAFETERIA;CRTA. GENERAL GUIA DE ISORA, 10 ;0;38430;0;0;0;ICOD DE LOS VINOS;75
HOT DOG EL DANES;CAFETERIA;AVDA. LOS MAJUELOS, 5 (MULTICENTRO AVENIDA, EDIF. ADA VII, L-21B);0;38108;0;0;0;SANTA CRUZ DE TENERIFE;0
HOT PEPPER PUB (PUB PICANTE);PUB;TINERFE, 18 ;0;38410;0;0;0;LOS REALEJOS;50
HOT ROCK CAFE (CAFE ROCK CALIENTE);RESTAURANTE;APOLO, 7 C.C.;0;38650;331827;3104442;30;ARONA;33
HOTEL ATLANTICO;RESTAURANTE;CASTILLO, 12 ;0;38002;0;0;0;SANTA CRUZ DE TENERIFE;60
HOTEL MAGEC;CAFETERIA;CUPIDO, 12 ;0;38400;0;0;0;PUERTO DE LA CRUZ;0
HOTELITO, EL;RESTAURANTE;POBLADO MARINERO ;0;38436;0;0;0;SANTIAGO DEL TEIDE;52
HOY QUE HAY?;CAFETERIA;C/ BETHENCOURT Y CASTRO, 11, ESQ. C/ PILAR MONTEVERDE (MAYORAZGO);0;38300;0;0;0;LA OROTAVA;50
HOYA DEL CAMELLO, LA;RESTAURANTE;LA HOYA DEL CAMELLO, 128  ;0;38298;0;0;0;LA LAGUNA;70
HOYA, LA;BAR;LA HOYA ;0;38000;0;0;0;PUERTO DE LA CRUZ;0
HOYO 1 (HOLE 1);RESTAURANTE;GOLF PARK, L-168, 169 Y 170 URB. ;0;38620;0;0;0;SAN MIGUEL;55
HOYO EN LA PARED, EL;RESTAURANTE;PARQUE LA PAZ, L-10/11 C.C. ;0;38650;0;0;0;ARONA;116
HOYO NOVENO, EL (NINTH HOLE, THE);RESTAURANTE;AMARILLA GOLF-COUNTRY CLUB (EDIF. FAIRWAIS, 417);0;38620;0;0;0;SAN MIGUEL;40
HOYO, EL;BAR;VALLE JIMENEZ, 79 ;0;38320;0;0;0;LA LAGUNA;0
HUECO, EL;BAR;GENERAL BAJAMAR CTRA. ;0;38000;0;0;0;LA LAGUNA;0
HUEQUITO, EL;BAR-CAFETERIA;C/ MARQUES DE CELADA, 122;0;38202;0;0;0;LA LAGUNA;30
HUERTO, EL;CAFETERIA;EL CA|ON, 65 ;0;38000;0;0;0;PUERTO DE LA CRUZ;47
HUMBELINA;BAR;VENEZUELA, 33 AVDA. ;0;38008;0;0;0;SANTA CRUZ DE TENERIFE;30
HURONA, LA;BAR;EL ROSARIO (LA ESPERANZA) ;0;38000;0;0;0;EL ROSARIO;0
HUSILLO, EL;TASCA;LOS PERALES, 169 ;0;38350;0;0;0;TACORONTE;28
HUY LUPITA;RESTAURANTE;APOLO, L-37.38 ;0;38650;0;0;0;ARONA;82
HYDE PARK;CAFETERIA;MELCHOR LUZ AVDA.(EDIF. PRINCIPADO) ;0;38400;0;0;0;PUERTO DE LA CRUZ;42
HYDE PARK CORNER (LA ESQUINA OCULTA DEL PARQUE);RESTAURANTE;C.C. BORA BORA, L-1;0;38670;0;0;0;ADEJE;86
I LOVE CHOCOLATE (YO QUIERO CHOCOLATE);CAFETERIA;C/. VIANA, 56;0;38201;0;0;0;LA LAGUNA;8
I MAESTRI;RESTAURANTE;C/ RAMON Y CAJAL, 22;0;38004;0;0;0;SANTA CRUZ DE TENERIFE;0
I´L TEATRO;PIZZERIA;CTRA.ANT. GALLETAS COMPL. SAN MARINO ;0;38000;0;0;0;ARONA;98
IBENSE BORNAY, LA;CAFETERIA;AEROPUERTO TENERIFE SUR;0;38610;344942;3103537;70;GRANADILLA DE ABONA;96
IBERIA;RESTAURANTE;VENEZUELA, S/N. AVDA. (EDIF. IBERIA) ;0;38400;0;0;0;PUERTO DE LA CRUZ;50
IBIS;BAR;EDIF. CHASNA B ;0;38000;0;0;0;ARONA;60
IBIZA;CAFETERIA;SANTA CRUZ AVDA., 105 (SAN ISIDRO) ;0;38611;0;0;0;GRANADILLA DE ABONA;14
IBIZA;BAR;CC. STARCO - LAS AMERICAS ;0;38650;0;0;0;ARONA;0
IBRAHIME;BAR;LA PIEDAD ;0;38000;0;0;0;LA OROTAVA;0
ICE CHAL (CHAL HELADO);BAR;AVDA. RAFAEL PUIG LLIVINA, 34. (URB. PARQUE SANTIAGO I, L-11A PTA. BAJA);0;38650;0;0;0;ARONA;0
ICE DREAM FACTORY;BAR-CAFETERIA;C/. HERMANO PEDRO, 9 BAJO;0;38612;0;0;0;GRANADILLA DE ABONA;28
ICOD;BAR;BAJADA DE LA IGLESIA, 59 ;0;38000;0;0;0;LA LAGUNA;0
ICOD;BAR;SEGUNDA, 59 ;0;38000;0;0;0;LA LAGUNA;0
ICODENSE;BAR;PRINCIPES DE ESPAÑA, 81 AVDA. ;0;38430;0;0;0;ICOD DE LOS VINOS;0
IDAIRA;CAFETERIA;AVDA. REYES CATOLICOS, 32;0;38410;0;0;0;LOS REALEJOS;0
IDEAL;BAR;PATRICIO ANRAM DE PRADO, 5 ;0;38007;0;0;0;SANTA CRUZ DE TENERIFE;0
IDEM;BAR;MERCADO MUNICIPAL, L-2 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
IFP DE SAN MIGUEL DE GENETO;BAR;SAN FRANCISCO DE PAULA, S/N ;0;38000;0;0;0;LA LAGUNA;0
IGARA;BAR;CABO BLANCO ;0;38000;0;0;0;ARONA;0
IGNACIO;BAR;EL FARAOBO ;0;38000;0;0;0;LA GUANCHA;0
IGUANA;DISCOTECA;HERMANO PEDRO, 43 ;0;38628;0;0;0;SAN MIGUEL;0
IGUANA, LA;CERVECERIA;GENERALISIMO 25, AVDA. (C.C. AVENIDA CENTER, L-25);0;38400;0;0;0;PUERTO DE LA CRUZ;0
IKEA;CAFETERIA;SANTA CRUZ - LA LAGUNA, kM. 4,5 - AUTOPI STA;0;38000;0;0;0;LA LAGUNA;0
IKEA;RESTAURANTE;C/. ACEVIÑO, 9 (PARQUE COMERCIAL LA LAGUNA);0;38205;0;0;0;LA LAGUNA;190
IKEA;BAR;C/. ACEVIÑO, 9 (PARQUE COMERCIAL LA LAGUNA);0;38205;0;0;0;LA LAGUNA;0
IL CAFE DI ROMA (EL CAFE DE ROMA);CAFETERIA;LA VILLA-ALCAMPO, L-50 C.C. (AUTOPISTA TF.5/SALIDA 36);0;38312;348505;3142095;215;LA OROTAVA;90
IL COLOSSEO LA CUESTA;RESTAURANTE;GENERAL SANTA CRUZ-LAGUNA, 233 CTRA. (EDF. ELIZABETH, L-10);0;38207;0;0;0;LA LAGUNA;70
IL CONO D'ORO (EL CONO DE ORO);HELADERIA;GENERAL MOLA, 32;0;38006;0;0;0;SANTA CRUZ DE TENERIFE;0
IL COVO (LA CUEVA);RESTAURANTE;JOSE GONZALEZ FORTES, 73 AVDA.;0;38683;0;0;0;SANTIAGO DEL TEIDE;116
IL DIVO;BAR-CAFETERIA;C/ JOSE A. TAVÍO, S/N (URB. TREBOL L-71);0;38630;0;0;0;ARONA;24
IL DIVO (EL DIVINO);RESTAURANTE;AVDA. LOS MAJUELOS, 5 (C.C. MULTICENTRO AVENIDA, L-41);0;38108;0;0;0;SANTA CRUZ DE TENERIFE;50
IL DOLCETTO;BAR-CAFETERIA;C/ EL JABLE, 45 - C.C. AGUAVIVA, L-5;0;38678;0;0;0;ADEJE;0
IL FORNO (EL HORNO);RESTAURANTE;EUROPA, S/N. AVDA. (C.C. EL TEIDE, L-33);0;38660;330551;3107441;74;ADEJE;60
IL GATO E LA VOLPE (GATO Y LA ZORRA, EL);RESTAURANTE;MARITIMA, L-3A AVDA. (EDIF. EL TEJAR) ;0;38683;0;0;0;SANTIAGO DEL TEIDE;68
IL GIOCO;RESTAURANTE;C/. CALVO SOTELO, 22 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;40
IL GUSTO...DELLA VITA;PIZZERÍA;AVDA. ESPAÑA, (EDIF. FLAMINGO SUITE, L-8);0;38670;0;0;0;ADEJE;40
IL JARDINETTO;RESTAURANTE;MARTIANEZ TERRAZA C.C. ;0;38400;0;0;0;PUERTO DE LA CRUZ;160
IL LIMONCELLO (EL LIMONCHELO);RESTAURANTE;DR. DE LAS CASAS, 15 ;0;38670;0;0;0;ADEJE;28
IL MOLINO (EL MOLINO);RESTAURANTE;LOS ANGELES, 4 (EDIF. LOS ARCOS, 2B);0;38683;319350;3125005;79;SANTIAGO DEL TEIDE;50
IL MONDO DELLA PIZZA (EL MUNDO DE LA PIZZA);RESTAURANTE;C/. ARRIBA, 45;0;38260;0;0;0;LA LAGUNA;0
IL PATACCA;RESTAURANTE;C/ LA GRACIOSA, 2 - EDF. MARINEDA, LOCAL 10A;NULL;38600;28,0446421;-16,53484719;0;GRANADILLA DE ABONA;24
IL PUNTO;RESTAURANTE;ASCANIO Y NIEVES, 6 ;0;38201;0;0;0;LA LAGUNA;94
IMAGEN;TASCA;GENERAL TEJINA-TACORONTE, 10 CTRA.;0;38260;0;0;0;GUIA DE ISORA;0
IMAGES;BAR;VERONICA II, L-56 C.C.;0;38650;0;0;0;ARONA;75
IMBISS;SNACK;SAN EUGENIO C.C. (MERCADONA) ;0;38660;0;0;0;ADEJE;0
IMPERIAL;RESTAURANTE;EDF. OCEANIA, 5  URB. TABAIBA ;0;38190;0;0;0;EL ROSARIO;30
IMPERIAL;CAFE;GRANDE, 16 ;0;38670;0;0;0;ADEJE;0
IMPERIAL;CAFE;ASUNCIONISTAS, 1 AVDA. ;0;38006;0;0;0;SANTA CRUZ DE TENERIFE;0
IMPERIO;PIZZERIA;TIRSO MOLINA, 2 ;0;38005;0;0;0;SANTA CRUZ DE TENERIFE;68
IMPERIO;RESTAURANTE;AVDA. RAFAEL PUIG, C.C. VERONICAS III, L-5;0;38660;0;0;0;ARONA;0
IMPERIO DE PINTXO A PINTXO;BAR-CAFETERIA;C/ MARCIAL GARCIA, ESQ. C/ GALVAN BELLO;NULL;38612;0;0;0;GRANADILLA DE ABONA;49
IN & OUT (DENTRO Y FUERA);CAFETERIA;COSTA, 80 C.C.;0;38000;329474;3107595;52;ADEJE;115
IN SALUD;CAFETERIA;C.C. LAS CARABELAS, L-15;0;38660;0;0;0;ADEJE;0
IN THE PINCK (TODO COLOR ROSA);CAFETERIA;RAFAEL PUIG, S/N. AVDA. (C.C. AMERICAS SHOPPING, L-53);0;38660;0;0;0;ARONA;40
IN´AS;BAR;PROLONGACION AVDA. DE SUECIA ;0;38650;0;0;0;ARONA;0
INA´S KLEINE HOEHLE;RESTAURANTE;C/. MANUEL RAVELO, 2 (C.C. SEGURO DE SOL, L-1);0;38436;28,23072753;-16,84041023;0;SANTIAGO DEL TEIDE;52
INAGUA;CAFE;ANGEL GUIMERA, 1 ;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;70
INA'S STRANDBAR;CAFETERIA;SUECIA, 21D PROL. AVDA. (C.C. SAN TELMO) ;0;38660;0;0;0;ARONA;6
INCOGNITO;RESTAURANTE;AV MARITIMA, 33 EDF. COSTA AZUL BLQ III;0;38683;0;0;0;SANTIAGO DEL TEIDE;0
INCOGNITO;BAR;GENERALISIMO, 25 AVDA. (EDIF. AVENIDA) ;0;38400;0;0;0;PUERTO DE LA CRUZ;0
INDIAN BISTRO;RESTAURANTE;JUAN XXIII ;0;38640;0;0;0;ARONA;34
INDIAN PALACE (PALACIO INDIO);RESTAURANTE;SAN JUAN, 12 - L DCHO;0;38400;0;0;0;PUERTO DE LA CRUZ;26
INDIAN TANDOORI ROYS PIZZA (PIZZERIA REST. INDIO T;RESTAURANTE;C.C. TEIDE, L-1/2;0;38660;0;0;0;ADEJE;65
INDIAS, LAS;BAR;LEOPOLDO DE LA ROSA, L-3B (EDF. ARGA) (URB. LAS INDIAS);0;38001;0;0;0;SANTA CRUZ DE TENERIFE;36
INDIKO;RESTAURANTE;ANTONIO DOMINGUEZ ALFONSO, 10;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;140
INFIERNO, EL;RESTAURANTE;C/. EL CORONEL, S/N. (C.C. BAMALHUR, L-11);0;38640;0;0;0;ARONA;40
INGENIEROS;BAR;INGENIEROS AVDA., 34 ;0;38320;0;0;0;LA LAGUNA;30
INMA;BAR;EVARISTO GOMEZ, 10 ;0;38612;0;0;0;GRANADILLA DE ABONA;15
INMO CAFE;BAR-CAFETERIA;AVDA. LA HABANA, 11 - C.C. SAN TELMO, LOCAL 6B;NULL;38640;0;0;0;ARONA;28
INOCENCIA HERNANDEZ;BAR;EL ROSARIO ;0;38000;0;0;0;EL ROSARIO;0
INOCENTADA DE ABRIL;CAFETERIA;APTOS. CRISTIANOS III, L-5;0;38650;0;0;0;ARONA;35
INPERFECTO;BAR;SAN ANTONIO, 69 ;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;0
INTERCONTINENTAL;RESTAURANTE;HOTEL LA PINTA BAJOS, 48 L-6  ;0;38660;0;0;0;ADEJE;80
INTERIAN;BAR;MIRAFLORES, 1 ;0;38000;0;0;0;LOS SILOS;0
INTERNACIONAL;BAR;AVDA.MARQUES VILLANUEVA PRADO-CANARY CENTER FASE II L-30;0;38400;0;0;0;PUERTO DE LA CRUZ;48
INTERNACIONAL;RESTAURANTE;LA PAZ URB. (C.C. CANARIAS)  ;0;38400;0;0;0;PUERTO DE LA CRUZ;39
INTERNACIONAL;RESTAURANTE;C.C. VISTASUR, L-B21;0;38660;0;0;0;ARONA;96
INTERNACIONAL MUSIC BAR;BAR;C.C. AMERICAS SHOPPING, NIVEL3, L-5;0;38660;0;0;0;ARONA;0
INTERNET-CAFE EXPLORERS;CAFETERIA;JOSE ANTONIO TAVIO AFONSO, 1 AVDA. ;0;38631;0;0;0;ARONA;45
INTI, EL;RESTAURANTE;SAN BLAS, BUNGALOWS 4 ;0;38620;0;0;0;SAN MIGUEL;58
INTI, EL;RESTAURANTE;SAN BLAS, 4 C.C. COMPLEJO SAN ANDRES;0;38620;0;0;0;SAN MIGUEL;50
INVERNADERITO, EL;RESTAURANTE;LA MAJADA, 9 ;0;38260;0;0;0;LA LAGUNA;36
IPALAN;CAFETERIA;TACO AVDA., 21 LOS MAJUELOS ;0;38108;0;0;0;LA LAGUNA;30
I'PUNKT (EL PUNTO DE ENCUENTRO);CAFETERIA;ALEMANIA, 48 ;0;38400;0;0;0;PUERTO DE LA CRUZ;35
I-PUNKT-2;BAR;ACEVIÑO, S/N. (URB. LA PAZ) ;0;38400;0;0;0;PUERTO DE LA CRUZ;29
IRENE;CAFETERIA;SAN AGUSTIN, 41 ;0;38412;0;0;0;LOS REALEJOS;0
IRIS;BAR-CAFETERIA;C/ LA TOSCA, PLANTA BAJA, 10;0;38690;0;0;0;SANTIAGO DEL TEIDE;0
IRIS;BAR;EL POZO, 20 ;0;38400;0;0;0;PUERTO DE LA CRUZ;10
IRISH FIDDLER (VIOLINISTA IRLANDES);BAR;LOS GERANIOS, L-2 ;0;38660;0;0;0;ADEJE;0
IRISH ROVER;BAR;IRIARTE PZA. CONCEJIL, 6 ;0;38400;0;0;0;PUERTO DE LA CRUZ;100
IRISH TIMES;BAR;AVDA. MARITIMA, 3 (C.C. JOSEBAS, PTA. 1ª, L-8) ;0;38650;0;0;0;ARONA;131
IRUÑA, TABERNA VASCA;RESTAURANTE;ARCO IRIS, L-92 URB. (EDIF. AMARILLO) ;0;38650;0;0;0;ARONA;110
ISAAC;BAR;GENERAL LAS CANTERAS, 37 CTRA. ;0;38293;0;0;0;LA LAGUNA;30
ISABEL DORTA;BAR;LA MONTAÑA ;0;38591;0;0;0;GÜIMAR;0
ISABEL ESTEVEZ;BAR;SAN CRISTOBAL ;0;38000;0;0;0;EL SAUZAL;0
ISABELINO;BAR;GENERAL TACORONTE CTRA. ;0;38000;0;0;0;EL SAUZAL;0
ISIDORO;BAR;CRUZ DE LA CEBOLLA ;0;38000;0;0;0;LA OROTAVA;0
ISIDORO YANES;BAR;PINOLERIS, 76 ;0;38000;0;0;0;LA OROTAVA;0
ISIDRO;BAR;LOS GUANCHES, 19 ;0;38000;0;0;0;SANTA URSULA;0
ISIDRO;BAR;PRINCIPES DE ESPAÑA, L-9 AV. (C.C. YUMBO );0;38010;0;0;0;SANTA CRUZ DE TENERIFE;0
ISIDRO;BAR;SAN PEDRO ARRIBA ;0;38000;0;0;0;GÜIMAR;0
